Ax,Ay,Az,Mx,My,Mz,Gx,Gy,Gz,=>,Rv[0],Rv[1],Rv[2],Rv[3]
-0.6907267,0.4824313,9.477441,0.20000005,-29.4,-44.4,-0.005321,-0.0031926,-0.015963,,0.034881838,-0.01666207,-0.9980525,0.048957836
-0.7050919,0.4824313,9.496594,-0.39999998,-30.0,-44.4,-0.0063852,-0.0031926,-0.015963,,0.03488311,-0.01667382,-0.99806017,0.0487974
-0.6847412,0.5099646,9.472652,-0.39999998,-30.0,-44.4,-0.0074494,-0.0042568,-0.0148988,,0.0348744,-0.016685084,-0.99806774,0.04864299
-0.694318,0.490811,9.489411,-0.39999998,-30.0,-44.4,-0.0063852,-0.0021284,-0.015963,,0.03486506,-0.016689975,-0.9980736,0.04852942
-0.6787557,0.5003878,9.477441,0.79999995,-30.0,-43.8,-0.0074494,-0.0042568,-0.015963,,0.034866557,-0.016701745,-0.9980801,0.048388556
-0.6907267,0.4884168,9.477441,0.79999995,-30.0,-43.8,-0.0074494,-0.0031926,-0.015963,,0.03485186,-0.016700378,-0.9980888,0.04822096
-0.6871354,0.490811,9.495398,-2.2,-29.4,-45.0,-0.0063852,-0.0042568,-0.0138346,,0.03484794,-0.016705107,-0.9980963,0.048065715
-0.7098803,0.4800371,9.484623,-2.2,-29.4,-45.0,-0.0074494,-0.0042568,-0.0170272,,0.03484676,-0.01671283,-0.99809927,0.048003405
-0.6907267,0.4716574,9.477441,-0.39999998,-31.2,-43.8,-0.0063852,-0.0042568,-0.0148988,,0.034828305,-0.016692765,-0.99810624,0.047877144
-0.682347,0.4836284,9.506171,-0.39999998,-31.2,-43.8,-0.0074494,-0.0031926,-0.015963,,0.034812983,-0.016704889,-0.9981123,0.047758
-0.7098803,0.4824313,9.508565,-0.39999998,-30.6,-42.6,-0.0074494,-0.0042568,-0.015963,,0.03482073,-0.016705014,-0.99811834,0.047628384
-0.6751644,0.5195414,9.483426,-0.39999998,-30.6,-42.6,-0.0074494,-0.0031926,-0.0148988,,0.034795728,-0.016712395,-0.99812657,0.047469247
-0.7003035,0.4884168,9.4882145,-0.39999998,-30.6,-42.6,-0.0074494,-0.0042568,-0.0148988,,0.034799866,-0.016717134,-0.99813205,0.047349777
-0.6931209,0.5039791,9.4882145,-0.39999998,-29.4,-42.6,-0.0063852,-0.0031926,-0.015963,,0.034790944,-0.016730154,-0.99813783,0.047230337
-0.6835441,0.4872197,9.500186,-0.39999998,-29.4,-42.6,-0.0074494,-0.0021284,-0.0148988,,0.034781937,-0.0167341,-0.99814546,0.047073223
-0.6967122,0.4860226,9.489411,-2.8,-30.0,-46.8,-0.0074494,-0.0042568,-0.0148988,,0.034794845,-0.016739035,-0.9981503,0.04695914
-0.7003035,0.4967965,9.497791,-2.8,-30.0,-46.8,-0.0074494,-0.0031926,-0.015963,,0.0347824,-0.01673338,-0.99815446,0.046881564
-0.6847412,0.47884,9.483426,-0.39999998,-31.2,-44.4,-0.0063852,-0.0021284,-0.015963,,0.034780454,-0.016732149,-0.99815726,0.046824798
-0.7074861,0.4920081,9.487018,-0.39999998,-31.2,-44.4,-0.005321,-0.0031926,-0.0148988,,0.034799796,-0.016749164,-0.99816215,0.04669841
-0.6871354,0.5123588,9.498988,0.20000005,-30.6,-44.4,-0.0063852,-0.0042568,-0.0170272,,0.034799114,-0.016787414,-0.998167,0.046582054
-0.6739673,0.4967965,9.489411,0.20000005,-30.6,-44.4,-0.0074494,-0.0031926,-0.0148988,,0.03477383,-0.016798005,-0.99817634,0.04639702
-0.6991064,0.5039791,9.509763,0.20000005,-30.6,-44.4,-0.0074494,-0.0021284,-0.0138346,,0.034778144,-0.016812997,-0.998182,0.04626699
-0.6799528,0.4920081,9.493003,0.79999995,-30.0,-45.0,-0.005321,-0.0042568,-0.0148988,,0.03478276,-0.016822785,-0.9981871,0.04614751
-0.6763615,0.4776429,9.4942,0.79999995,-30.0,-45.0,-0.0074494,-0.0042568,-0.015963,,0.03475865,-0.016838465,-0.99819577,0.045973778
-0.6979093,0.5003878,9.501383,-0.39999998,-30.6,-44.4,-0.0063852,-0.0031926,-0.0138346,,0.03475311,-0.016853366,-0.9982028,0.045820523
-0.7026977,0.4860226,9.482229,-0.39999998,-30.6,-44.4,-0.0074494,-0.0042568,-0.0170272,,0.034761097,-0.016870603,-0.9982069,0.045718018
-0.6787557,0.4824313,9.493003,0.20000005,-30.6,-44.4,-0.0063852,-0.0042568,-0.015963,,0.034746043,-0.01687562,-0.99821335,0.045584846
-0.7194571,0.5015849,9.495398,0.20000005,-30.6,-44.4,-0.0063852,-0.0031926,-0.0148988,,0.034745723,-0.01689071,-0.9982209,0.04541417
-0.6955151,0.4920081,9.497791,0.20000005,-30.6,-44.4,-0.0074494,-0.0031926,-0.0148988,,0.034750044,-0.016912088,-0.9982262,0.045285787
-0.6883325,0.4884168,9.4942,-0.39999998,-30.0,-42.6,-0.0063852,-0.0031926,-0.015963,,0.034747973,-0.016916819,-0.99823266,0.045145705
-0.6907267,0.4884168,9.4942,-0.39999998,-30.0,-42.6,-0.0074494,-0.0031926,-0.0138346,,0.034750406,-0.016936164,-0.9982377,0.045022663
-0.6931209,0.4967965,9.455893,-0.39999998,-30.6,-45.0,-0.0074494,-0.0031926,-0.0148988,,0.034754902,-0.016950984,-0.9982419,0.044920538
-0.6775586,0.47884,9.491806,-0.39999998,-30.6,-45.0,-0.0074494,-0.0042568,-0.0138346,,0.034744445,-0.016944071,-0.9982486,0.044783283
-0.6931209,0.4920081,9.484623,0.20000005,-30.6,-45.0,-0.0063852,-0.0042568,-0.0170272,,0.034738306,-0.016957294,-0.9982529,0.04468575
-0.6763615,0.5123588,9.498988,0.20000005,-30.6,-45.0,-0.0063852,-0.0031926,-0.015963,,0.034724135,-0.016991021,-0.9982593,0.044540714
-0.6811499,0.4991907,9.509763,-2.2,-30.0,-43.8,-0.0063852,-0.0031926,-0.0148988,,0.034716595,-0.017007599,-0.9982667,0.044374254
-0.6883325,0.4848255,9.481032,-2.2,-30.0,-43.8,-0.0074494,-0.0031926,-0.0170272,,0.034717195,-0.017020164,-0.99826956,0.044305995
-0.7026977,0.4824313,9.504974,-2.2,-30.0,-43.8,-0.0063852,-0.0031926,-0.015963,,0.03472847,-0.017028274,-0.99827194,0.04424089
-0.6919238,0.4967965,9.478638,-0.39999998,-30.0,-43.8,-0.0063852,-0.0021284,-0.015963,,0.0347301,-0.017043896,-0.9982754,0.044153422
-0.6859383,0.4824313,9.497791,-0.39999998,-30.0,-43.8,-0.0085136,-0.0031926,-0.0148988,,0.034741797,-0.017064529,-0.99827945,0.044044867
-0.6859383,0.4991907,9.470258,-0.39999998,-29.4,-43.2,-0.005321,-0.0031926,-0.0138346,,0.034739085,-0.01706206,-0.9982852,0.043918185
-0.6883325,0.5039791,9.503777,-0.39999998,-29.4,-43.2,-0.0063852,-0.0021284,-0.0148988,,0.03474282,-0.017104428,-0.99828833,0.043827355
-0.6871354,0.4896139,9.51096,-1.6,-29.4,-44.4,-0.0063852,-0.0042568,-0.015963,,0.034751806,-0.017119206,-0.9982934,0.04369911
-0.6847412,0.5051762,9.489411,-1.6,-29.4,-44.4,-0.005321,-0.0031926,-0.0138346,,0.034749236,-0.017156968,-0.99829507,0.043647878
-0.6955151,0.4884168,9.465469,-1.6,-30.6,-43.8,-0.0074494,-0.005321,-0.0138346,,0.03475282,-0.017181538,-0.998298,0.04356677
-0.6811499,0.4932052,9.4942,-1.6,-30.6,-43.8,-0.0074494,-0.0031926,-0.015963,,0.034732137,-0.017197412,-0.9983009,0.043512654
-0.6931209,0.4920081,9.4942,-1.6,-30.6,-43.8,-0.0074494,-0.0031926,-0.015963,,0.034738503,-0.017210979,-0.99830365,0.043439295
-0.6859383,0.4872197,9.477441,0.20000005,-30.0,-45.0,-0.0063852,-0.0031926,-0.0148988,,0.03473639,-0.017210823,-0.99830824,0.04333573
-0.6907267,0.4848255,9.50258,0.20000005,-30.0,-45.0,-0.0063852,-0.0031926,-0.015963,,0.034740616,-0.017233329,-0.9983128,0.043217428
-0.6847412,0.4884168,9.483426,-1.6,-30.0,-45.0,-0.0074494,-0.0021284,-0.015963,,0.03474254,-0.017257871,-0.99831784,0.0430896
-0.6811499,0.5003878,9.495398,-1.6,-30.0,-45.0,-0.005321,-0.0031926,-0.015963,,0.034749314,-0.017262125,-0.99832207,0.042985052
-0.694318,0.5087675,9.497791,-0.39999998,-30.0,-45.6,-0.0063852,-0.0042568,-0.0148988,,0.034757946,-0.017305542,-0.9983239,0.04291729
-0.694318,0.4967965,9.493003,-0.39999998,-30.0,-45.6,-0.0074494,-0.0042568,-0.0148988,,0.03475646,-0.01733608,-0.9983274,0.04282632
-0.6907267,0.4776429,9.515748,-0.39999998,-30.0,-45.6,-0.005321,-0.0021284,-0.0148988,,0.034750775,-0.017345568,-0.9983313,0.042732995
-0.7050919,0.4812342,9.495398,-2.2,-30.0,-43.8,-0.0074494,-0.0031926,-0.015963,,0.034772016,-0.017368907,-0.99833536,0.04261119
-0.706289,0.4860226,9.489411,-2.2,-30.0,-43.8,-0.0063852,-0.0010642,-0.015963,,0.034787603,-0.017381405,-0.9983364,0.042570245
-0.6991064,0.4967965,9.489411,0.20000005,-28.8,-44.4,-0.0063852,-0.0031926,-0.015963,,0.034818575,-0.017398234,-0.9983382,0.042494744
-0.706289,0.4932052,9.497791,0.20000005,-28.8,-44.4,-0.0074494,-0.0031926,-0.0148988,,0.034833375,-0.017427754,-0.9983422,0.04237743
-0.6907267,0.5015849,9.500186,0.20000005,-29.4,-43.2,-0.0074494,-0.0031926,-0.0148988,,0.03483825,-0.017451422,-0.9983463,0.042266704
-0.6835441,0.4884168,9.493003,0.20000005,-29.4,-43.2,-0.0074494,-0.0042568,-0.0148988,,0.034834366,-0.017457886,-0.9983523,0.042124774
-0.682347,0.4967965,9.4942,-1.6,-30.6,-45.0,-0.0074494,-0.0031926,-0.0148988,,0.03482553,-0.017481241,-0.9983569,0.04201326
-0.7218513,0.4896139,9.530113,-1.6,-30.6,-45.0,-0.0063852,-0.0021284,-0.015963,,0.034843292,-0.017484905,-0.9983594,0.041937478
-0.6871354,0.4884168,9.479835,-1.6,-30.6,-45.0,-0.0074494,-0.0042568,-0.015963,,0.034858596,-0.017510502,-0.9983607,0.041885115
-0.6763615,0.502782,9.508565,0.20000005,-29.4,-45.6,-0.0074494,-0.0031926,-0.015963,,0.03484679,-0.017534235,-0.99836284,0.04183176
-0.6787557,0.4967965,9.503777,0.20000005,-29.4,-45.6,-0.0074494,-0.0042568,-0.0148988,,0.034840655,-0.017545434,-0.99836904,0.041685138
-0.6883325,0.4944023,9.491806,1.4000001,-30.0,-43.8,-0.0063852,-0.0031926,-0.0170272,,0.034834802,-0.01756651,-0.9983733,0.04157743
-0.7122745,0.490811,9.497791,1.4000001,-30.0,-43.8,-0.0074494,-0.0031926,-0.0138346,,0.03485261,-0.01759589,-0.9983796,0.041400194
-0.6847412,0.5135559,9.506171,-0.39999998,-30.0,-43.2,-0.0063852,-0.0031926,-0.0148988,,0.034846567,-0.01761311,-0.9983872,0.041214056
-0.7003035,0.5003878,9.50258,-0.39999998,-30.0,-43.2,-0.0063852,-0.0042568,-0.0148988,,0.03485896,-0.01764804,-0.9983897,0.04112666
-0.6931209,0.490811,9.513353,-0.39999998,-29.4,-44.4,-0.0063852,-0.0021284,-0.0170272,,0.034857698,-0.01767903,-0.9983927,0.041042857
-0.6979093,0.5111617,9.485821,-0.39999998,-29.4,-44.4,-0.0063852,-0.0042568,-0.0148988,,0.034878775,-0.017715259,-0.998396,0.040927786
-0.6811499,0.4991907,9.497791,-0.39999998,-29.4,-44.4,-0.0074494,-0.0031926,-0.0148988,,0.034870066,-0.017749459,-0.99839914,0.040843718
-0.6907267,0.4944023,9.4942,-0.39999998,-29.4,-44.4,-0.005321,-0.0021284,-0.015963,,0.034875028,-0.017767131,-0.9984025,0.040750716
-0.7026977,0.514753,9.504974,-0.39999998,-29.4,-44.4,-0.0074494,-0.0021284,-0.0148988,,0.034896836,-0.017810984,-0.9984062,0.040621553
-0.682347,0.4872197,9.483426,0.20000005,-28.8,-43.2,-0.0085136,-0.0031926,-0.015963,,0.03490909,-0.017830588,-0.99840856,0.04054643
-0.6775586,0.5003878,9.507368,0.20000005,-28.8,-43.2,-0.0063852,-0.0042568,-0.015963,,0.03490667,-0.0178455,-0.9984131,0.040429473
-0.7038948,0.4967965,9.485821,-0.39999998,-31.2,-44.4,-0.0063852,-0.0031926,-0.0148988,,0.03490556,-0.017871514,-0.99841845,0.04028517
-0.6919238,0.4764458,9.51096,-0.39999998,-31.2,-44.4,-0.0085136,-0.0042568,-0.0138346,,0.034912277,-0.017892962,-0.9984212,0.040201537
-0.6967122,0.4955994,9.489411,-0.39999998,-31.2,-44.4,-0.0074494,-0.0031926,-0.015963,,0.03490618,-0.017895358,-0.9984252,0.04010606
-0.7003035,0.5015849,9.507368,-1.6,-30.6,-45.0,-0.0063852,-0.0042568,-0.0138346,,0.034918454,-0.017920736,-0.9984281,0.040013537
-0.6907267,0.5039791,9.491806,-1.6,-30.6,-45.0,-0.005321,-0.0010642,-0.0148988,,0.03491665,-0.017957103,-0.99842834,0.039993256
-0.6811499,0.4848255,9.50258,0.79999995,-30.6,-44.4,-0.0074494,-0.0031926,-0.0170272,,0.034938805,-0.017985538,-0.9984292,0.0399376
-0.6799528,0.490811,9.51096,0.79999995,-30.6,-44.4,-0.0074494,-0.0042568,-0.015963,,0.034938708,-0.018007847,-0.99843454,0.03979325
-0.6835441,0.490811,9.4882145,-0.39999998,-30.6,-44.4,-0.0074494,-0.0031926,-0.015963,,0.034931414,-0.018030465,-0.9984398,0.039656498
-0.6847412,0.4812342,9.496594,-0.39999998,-30.6,-44.4,-0.0074494,-0.0031926,-0.0148988,,0.034930795,-0.018035945,-0.9984444,0.039541304
-0.6967122,0.4979936,9.487018,0.79999995,-29.4,-43.8,-0.005321,-0.0031926,-0.0148988,,0.034941893,-0.018060489,-0.99844664,0.039463755
-0.7074861,0.4932052,9.496594,0.79999995,-29.4,-43.8,-0.0074494,-0.0031926,-0.0170272,,0.03495498,-0.018098207,-0.9984514,0.03931055
-0.6835441,0.4872197,9.473849,0.79999995,-29.4,-43.8,-0.0063852,-0.0031926,-0.0148988,,0.034958284,-0.01811846,-0.9984566,0.03916664
-0.7050919,0.5003878,9.503777,-0.39999998,-30.0,-43.2,-0.0074494,-0.0031926,-0.0148988,,0.034974005,-0.01815664,-0.9984602,0.039045356
-0.6763615,0.5039791,9.490609,-0.39999998,-30.0,-43.2,-0.005321,-0.0031926,-0.0148988,,0.03496863,-0.018175399,-0.99846405,0.03894004
-0.7098803,0.4896139,9.500186,-2.2,-29.4,-45.0,-0.0063852,-0.0031926,-0.015963,,0.03498804,-0.018215215,-0.9984657,0.038863868
-0.6955151,0.4836284,9.507368,-2.2,-29.4,-45.0,-0.0063852,-0.0031926,-0.0148988,,0.034999426,-0.018238729,-0.99846494,0.03886218
-0.6931209,0.4860226,9.501383,-0.39999998,-30.0,-43.2,-0.0074494,-0.0042568,-0.0148988,,0.03500541,-0.0182567,-0.9984651,0.038843885
-0.682347,0.4944023,9.491806,-0.39999998,-30.0,-43.2,-0.0074494,-0.0031926,-0.015963,,0.034997944,-0.018280275,-0.99846786,0.03876942
-0.6919238,0.4955994,9.477441,0.20000005,-30.0,-44.4,-0.0074494,-0.0031926,-0.0148988,,0.035003364,-0.018295353,-0.9984717,0.03865949
-0.6895296,0.4764458,9.482229,0.20000005,-30.0,-44.4,-0.005321,-0.0031926,-0.0170272,,0.035010133,-0.018309696,-0.9984747,0.038565353
-0.6931209,0.4920081,9.495398,0.20000005,-30.0,-44.4,-0.0063852,-0.0021284,-0.0148988,,0.035019852,-0.01835145,-0.99847806,0.03845009
-0.6931209,0.4824313,9.497791,-0.39999998,-30.0,-43.8,-0.0074494,-0.005321,-0.0148988,,0.035036508,-0.018370755,-0.9984818,0.038327683
-0.6871354,0.4812342,9.482229,-0.39999998,-30.0,-43.8,-0.0063852,-0.0031926,-0.015963,,0.035022777,-0.018387986,-0.9984846,0.038259607
-0.6763615,0.5123588,9.5121565,-0.39999998,-28.8,-43.2,-0.0063852,-0.0042568,-0.0170272,,0.035022557,-0.018432051,-0.99848676,0.03818499
-0.7015006,0.4896139,9.482229,-0.39999998,-28.8,-43.2,-0.0074494,-0.0031926,-0.0170272,,0.035022218,-0.018455073,-0.9984909,0.038064435
-0.6907267,0.5003878,9.50258,-0.39999998,-28.8,-42.6,-0.0074494,-0.0063852,-0.0148988,,0.03503078,-0.018481951,-0.99849325,0.0379808
-0.6835441,0.4991907,9.501383,-0.39999998,-28.8,-42.6,-0.0074494,-0.0031926,-0.0148988,,0.03500512,-0.018509742,-0.99849623,0.03791373
-0.7003035,0.47884,9.4942,-0.39999998,-28.8,-42.6,-0.0063852,-0.0031926,-0.015963,,0.03501492,-0.01851483,-0.99849933,0.037817523
-0.6919238,0.4836284,9.485821,-0.39999998,-30.0,-43.8,-0.0074494,-0.0031926,-0.0138346,,0.035024676,-0.018541897,-0.99850154,0.037739646
-0.6955151,0.4920081,9.507368,-0.39999998,-30.0,-43.8,-0.0063852,-0.0021284,-0.0148988,,0.035031293,-0.0185553,-0.99850404,0.037660707
-0.6751644,0.4955994,9.495398,0.79999995,-30.0,-45.0,-0.0063852,-0.0042568,-0.0148988,,0.035040494,-0.018589482,-0.9985055,0.0375975
-0.706289,0.4944023,9.491806,0.79999995,-30.0,-45.0,-0.0074494,-0.0031926,-0.015963,,0.035048366,-0.018625049,-0.99850875,0.037482657
-0.6907267,0.5051762,9.501383,0.20000005,-30.0,-45.0,-0.0074494,-0.0031926,-0.0138346,,0.035052646,-0.018648118,-0.9985139,0.0373319
-0.7026977,0.4955994,9.490609,0.20000005,-30.0,-45.0,-0.0063852,-0.0031926,-0.015963,,0.035066,-0.018668786,-0.9985164,0.037242807
-0.6919238,0.5039791,9.515748,-0.39999998,-31.2,-44.4,-0.0063852,-0.0042568,-0.0148988,,0.03507552,-0.018709568,-0.9985186,0.03715403
-0.6739673,0.4800371,9.498988,-0.39999998,-31.2,-44.4,-0.0074494,-0.0042568,-0.015963,,0.03505878,-0.018729957,-0.99852186,0.037071835
-0.6955151,0.4824313,9.493003,-0.39999998,-31.2,-44.4,-0.0063852,-0.0021284,-0.015963,,0.035061657,-0.018748144,-0.99852365,0.037008498
-0.7050919,0.4836284,9.503777,0.20000005,-29.4,-45.0,-0.0063852,-0.0031926,-0.0148988,,0.03508874,-0.01877246,-0.9985251,0.036932398
-0.6955151,0.4812342,9.496594,0.20000005,-29.4,-45.0,-0.0074494,-0.0031926,-0.0148988,,0.035100847,-0.018800568,-0.99852693,0.03685742
-0.6787557,0.4979936,9.4882145,0.20000005,-29.4,-44.4,-0.0063852,-0.0042568,-0.0148988,,0.035099395,-0.018821526,-0.9985303,0.0367577
-0.6979093,0.5003878,9.506171,0.20000005,-29.4,-44.4,-0.0074494,-0.0021284,-0.0180914,,0.0350978,-0.018854877,-0.9985335,0.036653884
-0.6775586,0.4740516,9.508565,-1.6,-28.2,-43.8,-0.0074494,-0.0042568,-0.015963,,0.03510764,-0.018867038,-0.9985369,0.036546353
-0.6967122,0.5039791,9.501383,-1.6,-28.2,-43.8,-0.0063852,-0.0031926,-0.015963,,0.035111744,-0.018895004,-0.9985364,0.03654263
-0.6955151,0.4860226,9.50258,-0.39999998,-30.0,-44.4,-0.0085136,-0.0031926,-0.015963,,0.03512117,-0.018915284,-0.9985368,0.036509614
-0.7026977,0.5003878,9.487018,-0.39999998,-30.0,-44.4,-0.005321,-0.0031926,-0.015963,,0.035137877,-0.018932521,-0.99853814,0.036449615
-0.6883325,0.4872197,9.495398,-0.39999998,-30.0,-44.4,-0.0063852,-0.0042568,-0.015963,,0.035142753,-0.018967912,-0.99854046,0.036361344
-0.6859383,0.490811,9.481032,0.20000005,-30.6,-43.2,-0.0074494,-0.0031926,-0.015963,,0.035140444,-0.019000426,-0.998542,0.036305238
-0.6859383,0.490811,9.509763,0.20000005,-30.6,-43.2,-0.0074494,-0.0031926,-0.015963,,0.035145484,-0.019022904,-0.9985448,0.03621132
-0.706289,0.5003878,9.493003,-0.39999998,-28.8,-43.8,-0.0074494,-0.0031926,-0.0148988,,0.035160694,-0.01904304,-0.99854827,0.03608965
-0.6871354,0.4967965,9.477441,-0.39999998,-28.8,-43.8,-0.0063852,-0.0031926,-0.015963,,0.035168614,-0.019069517,-0.99854904,0.03604537
-0.7086832,0.5207385,9.472652,0.20000005,-29.4,-43.8,-0.0074494,-0.0031926,-0.015963,,0.035190858,-0.019118555,-0.9985494,0.03598826
-0.6907267,0.4944023,9.51096,0.20000005,-29.4,-43.8,-0.0063852,-0.0031926,-0.0170272,,0.03519552,-0.019135097,-0.99855316,0.03587409
-0.6895296,0.4932052,9.483426,0.20000005,-29.4,-43.8,-0.0063852,-0.0042568,-0.0148988,,0.035204723,-0.019169161,-0.9985555,0.035781097
-0.6787557,0.4944023,9.489411,-0.39999998,-30.0,-45.0,-0.0063852,-0.0031926,-0.015963,,0.035190888,-0.01919889,-0.998559,0.035678662
-0.6895296,0.4955994,9.495398,-0.39999998,-30.0,-45.0,-0.005321,-0.0042568,-0.0148988,,0.035200104,-0.019233039,-0.9985598,0.035629764
-0.6955151,0.4812342,9.485821,-1.6,-28.8,-44.4,-0.005321,-0.0031926,-0.0148988,,0.0352034,-0.019268792,-0.9985604,0.035589702
-0.6955151,0.4932052,9.4882145,-1.6,-28.8,-44.4,-0.0074494,-0.0031926,-0.0148988,,0.03521469,-0.019305885,-0.9985594,0.035587292
-0.694318,0.4872197,9.476244,0.20000005,-30.6,-43.8,-0.0063852,-0.0031926,-0.015963,,0.035227887,-0.019322986,-0.9985578,0.03561016
-0.6859383,0.4896139,9.485821,0.20000005,-30.6,-43.8,-0.0063852,-0.0042568,-0.015963,,0.03523141,-0.019349188,-0.998561,0.03549942
-0.6859383,0.502782,9.482229,0.79999995,-30.0,-45.0,-0.0074494,-0.0031926,-0.015963,,0.035228666,-0.019388927,-0.9985633,0.035415646
-0.6727702,0.5135559,9.504974,0.79999995,-30.0,-45.0,-0.0063852,-0.0031926,-0.0148988,,0.035226006,-0.019425571,-0.99856657,0.0353071
-0.7122745,0.4979936,9.506171,0.79999995,-30.0,-45.0,-0.0074494,-0.0031926,-0.0148988,,0.035245113,-0.019457107,-0.9985697,0.035183392
-0.6859383,0.5099646,9.51096,0.20000005,-30.0,-43.2,-0.0063852,-0.0031926,-0.015963,,0.03525019,-0.019491432,-0.9985723,0.03508552
-0.6895296,0.4884168,9.504974,0.20000005,-30.0,-43.2,-0.0063852,-0.0031926,-0.0148988,,0.035255335,-0.019516336,-0.9985754,0.034977138
-0.71826,0.5087675,9.487018,0.79999995,-30.0,-43.8,-0.0063852,-0.0031926,-0.015963,,0.035282645,-0.019558566,-0.9985761,0.03490518
-0.6643905,0.4955994,9.493003,0.79999995,-30.0,-43.8,-0.005321,-0.0031926,-0.0148988,,0.03527475,-0.019594153,-0.99857956,0.034793418
-0.6799528,0.4991907,9.479835,0.79999995,-30.0,-42.6,-0.0074494,-0.0021284,-0.015963,,0.035274867,-0.019639274,-0.998583,0.03466842
-0.682347,0.5003878,9.50258,0.79999995,-30.0,-42.6,-0.0063852,-0.0031926,-0.0148988,,0.035287634,-0.019666895,-0.998586,0.03455377
-0.6931209,0.490811,9.487018,-1.6,-30.0,-43.2,-0.0063852,-0.0031926,-0.015963,,0.03529785,-0.019699216,-0.99858874,0.034447864
-0.6835441,0.4812342,9.489411,-1.6,-30.0,-43.2,-0.0063852,-0.0031926,-0.015963,,0.03530135,-0.019716188,-0.9985883,0.034445956
-0.6919238,0.5075704,9.4882145,-1.6,-30.0,-43.2,-0.0063852,-0.0021284,-0.0148988,,0.03531369,-0.01975361,-0.9985862,0.03447154
-0.694318,0.4884168,9.489411,0.20000005,-29.4,-43.8,-0.0074494,-0.0031926,-0.0148988,,0.03533661,-0.019778784,-0.99858373,0.03450605
-0.6859383,0.4920081,9.498988,0.20000005,-29.4,-43.8,-0.0074494,-0.0021284,-0.0148988,,0.035338674,-0.019792851,-0.9985865,0.03441634
-0.7003035,0.490811,9.50258,0.20000005,-30.6,-44.4,-0.0063852,-0.0031926,-0.015963,,0.035362843,-0.019812541,-0.9985874,0.03435284
-0.6859383,0.490811,9.475046,0.20000005,-30.6,-44.4,-0.005321,-0.0031926,-0.015963,,0.03536943,-0.019843,-0.9985891,0.034279965
-0.6871354,0.5171472,9.496594,-0.39999998,-30.0,-43.8,-0.0063852,-0.0031926,-0.0148988,,0.035373874,-0.019896282,-0.9985913,0.034179796
-0.6979093,0.5099646,9.497791,-0.39999998,-30.0,-43.8,-0.0074494,-0.0031926,-0.0170272,,0.03538793,-0.019936552,-0.99859095,0.034152124
-0.6751644,0.5063733,9.481032,-0.39999998,-30.0,-43.8,-0.0063852,-0.0042568,-0.0148988,,0.03538809,-0.019964473,-0.9985921,0.034105826
-0.6691789,0.4860226,9.471456,-0.39999998,-29.4,-44.4,-0.005321,-0.0042568,-0.0148988,,0.03537442,-0.019991226,-0.99859285,0.03407939
-0.6967122,0.490811,9.489411,-0.39999998,-29.4,-44.4,-0.0063852,-0.0031926,-0.015963,,0.035373524,-0.020027595,-0.9985938,0.03403122
-0.7038948,0.4967965,9.491806,0.20000005,-29.4,-43.2,-0.0063852,-0.0031926,-0.015963,,0.035392065,-0.02005895,-0.99859357,0.033998918
-0.6775586,0.4944023,9.496594,0.20000005,-29.4,-43.2,-0.005321,-0.0031926,-0.0148988,,0.035392858,-0.020090725,-0.9985953,0.033929944
-0.7134716,0.4812342,9.501383,-0.39999998,-30.0,-43.8,-0.0063852,-0.0042568,-0.015963,,0.03541381,-0.020121489,-0.9985968,0.033847
-0.6967122,0.5159501,9.458287,-0.39999998,-30.0,-43.8,-0.0063852,-0.0031926,-0.015963,,0.03541934,-0.020165171,-0.9985967,0.033814035
-0.6979093,0.4896139,9.508565,-1.6,-30.6,-45.0,-0.0074494,-0.0031926,-0.0148988,,0.035430618,-0.020187458,-0.9985978,0.033759203
-0.6835441,0.4896139,9.479835,-1.6,-30.6,-45.0,-0.005321,-0.0042568,-0.0138346,,0.035437148,-0.020202313,-0.9985952,0.033818677
-0.6715731,0.4884168,9.476244,-1.6,-30.6,-45.0,-0.0063852,-0.0031926,-0.0148988,,0.035427283,-0.020237254,-0.9985924,0.033891696
-0.6679818,0.5075704,9.482229,0.20000005,-30.0,-44.4,-0.0074494,-0.0042568,-0.015963,,0.035422012,-0.020268839,-0.9985907,0.03393043
-0.7015006,0.5015849,9.490609,0.20000005,-30.0,-44.4,-0.0063852,-0.0031926,-0.0170272,,0.035428647,-0.020293819,-0.998592,0.0338682
-0.7086832,0.4812342,9.495398,-0.39999998,-30.0,-43.2,-0.005321,-0.0021284,-0.0148988,,0.035449836,-0.02031541,-0.9985932,0.03379749
-0.6787557,0.4752487,9.467864,-0.39999998,-30.0,-43.2,-0.005321,-0.0031926,-0.0148988,,0.03546239,-0.020341437,-0.9985936,0.0337545
-0.6859383,0.5039791,9.503777,-0.39999998,-30.0,-44.4,-0.0063852,-0.0021284,-0.0148988,,0.035469458,-0.020386564,-0.9985931,0.03373955
-0.6955151,0.4896139,9.497791,-0.39999998,-30.0,-44.4,-0.0074494,-0.0042568,-0.0148988,,0.03549148,-0.02040794,-0.998593,0.033704557
-0.6931209,0.514753,9.503777,0.20000005,-28.8,-44.4,-0.0063852,-0.0021284,-0.0148988,,0.035492506,-0.020439401,-0.9985927,0.03369352
-0.7050919,0.4884168,9.4882145,0.20000005,-28.8,-44.4,-0.0063852,-0.0031926,-0.015963,,0.035521004,-0.020465394,-0.9985926,0.033650484
